road_condition_score,traffic_score,weather_score,road_gradient,hauling_distance,truck_speed,shift,truck_id,loc_Front Kasovo,loc_Front Vatikan,loc_Front Wales,loc_Front Zambia
3.34,2.7,3.83,-0.02,4.41,22.71,1,16,True,False,False,False
3.34,2.7,3.83,-0.02,6.91,29.31,1,7,True,False,False,False
3.07,2.91,3.5,-0.01,7.42,30.21,1,10,False,False,True,False
3.34,2.7,3.83,-0.02,6.19,32.83,0,12,True,False,False,False
3.58,2.6,4.14,0.0,6.41,28.19,0,1,False,True,False,False
3.34,2.7,3.83,-0.02,7.29,30.22,0,15,True,False,False,False
3.34,2.7,3.83,-0.02,8.09,28.45,1,3,True,False,False,False
2.9,3.04,3.59,-0.41,4.11,24.07,0,11,False,False,False,True
2.9,3.04,3.59,-0.41,4.02,22.59,0,16,False,False,False,True
3.58,2.6,4.14,0.0,5.52,29.98,1,17,False,True,False,False
3.58,2.6,4.14,0.0,9.31,34.35,1,13,False,True,False,False
3.27,2.88,3.74,0.25,6.84,30.77,0,17,False,False,False,False
3.58,2.6,4.14,0.0,5.61,21.42,0,9,False,True,False,False
2.9,3.04,3.59,-0.41,8.29,22.94,0,13,False,False,False,True
3.07,2.91,3.5,-0.01,6.71,27.27,1,7,False,False,True,False
3.27,2.88,3.74,0.25,3.93,22.13,1,11,False,False,False,False
3.27,2.88,3.74,0.25,6.01,26.88,1,0,False,False,False,False
2.9,3.04,3.59,-0.41,6.08,31.56,0,4,False,False,False,True
2.9,3.04,3.59,-0.41,7.61,30.4,1,13,False,False,False,True
3.58,2.6,4.14,0.0,5.35,28.62,1,19,False,True,False,False
2.9,3.04,3.59,-0.41,4.29,25.17,0,16,False,False,False,True
3.07,2.91,3.5,-0.01,4.35,20.7,1,16,False,False,True,False
3.07,2.91,3.5,-0.01,6.45,27.89,1,17,False,False,True,False
3.58,2.6,4.14,0.0,6.17,31.0,0,1,False,True,False,False
3.07,2.91,3.5,-0.01,5.45,30.72,1,0,False,False,True,False
3.07,2.91,3.5,-0.01,6.1,24.2,1,1,False,False,True,False
3.27,2.88,3.74,0.25,5.55,24.11,0,14,False,False,False,False
3.07,2.91,3.5,-0.01,8.92,28.95,1,13,False,False,True,False
3.27,2.88,3.74,0.25,6.39,27.91,1,12,False,False,False,False
3.07,2.91,3.5,-0.01,4.48,22.67,0,6,False,False,True,False
3.27,2.88,3.74,0.25,5.64,29.41,0,12,False,False,False,False
3.07,2.91,3.5,-0.01,5.17,26.24,1,0,False,False,True,False
2.9,3.04,3.59,-0.41,5.76,31.37,0,0,False,False,False,True
3.27,2.88,3.74,0.25,6.27,23.27,1,17,False,False,False,False
3.58,2.6,4.14,0.0,8.14,30.13,0,15,False,True,False,False
3.27,2.88,3.74,0.25,7.26,31.34,0,10,False,False,False,False
3.27,2.88,3.74,0.25,6.07,29.27,1,7,False,False,False,False
2.9,3.04,3.59,-0.41,7.16,31.54,1,10,False,False,False,True
3.34,2.7,3.83,-0.02,6.33,24.97,1,12,True,False,False,False
3.07,2.91,3.5,-0.01,9.07,29.84,1,13,False,False,True,False
3.27,2.88,3.74,0.25,6.84,30.77,0,17,False,False,False,False
3.58,2.6,4.14,0.0,8.23,29.48,0,13,False,True,False,False
3.07,2.91,3.5,-0.01,4.23,22.79,0,16,False,False,True,False
3.07,2.91,3.5,-0.01,9.58,38.02,1,8,False,False,True,False
3.07,2.91,3.5,-0.01,5.36,26.11,1,0,False,False,True,False
3.58,2.6,4.14,0.0,5.66,33.42,1,9,False,True,False,False
2.9,3.04,3.59,-0.41,6.18,35.02,1,17,False,False,False,True
3.34,2.7,3.83,-0.02,6.78,26.15,0,3,True,False,False,False
3.27,2.88,3.74,0.25,5.47,26.46,1,4,False,False,False,False
2.9,3.04,3.59,-0.41,6.08,28.99,0,4,False,False,False,True
3.27,2.88,3.74,0.25,7.17,31.18,0,3,False,False,False,False
3.27,2.88,3.74,0.25,5.68,26.98,0,12,False,False,False,False
2.9,3.04,3.59,-0.41,5.66,28.62,0,4,False,False,False,True
2.9,3.04,3.59,-0.41,4.13,28.16,0,16,False,False,False,True
3.07,2.91,3.5,-0.01,5.4,28.32,0,19,False,False,True,False
3.07,2.91,3.5,-0.01,9.08,33.37,1,13,False,False,True,False
3.34,2.7,3.83,-0.02,4.78,21.76,0,0,True,False,False,False
3.07,2.91,3.5,-0.01,4.72,23.03,1,2,False,False,True,False
3.07,2.91,3.5,-0.01,3.6,22.82,1,16,False,False,True,False
3.34,2.7,3.83,-0.02,8.07,30.91,0,10,True,False,False,False
3.58,2.6,4.14,0.0,4.63,24.59,0,16,False,True,False,False
3.27,2.88,3.74,0.25,5.89,23.59,1,4,False,False,False,False
3.34,2.7,3.83,-0.02,5.17,31.42,0,9,True,False,False,False
3.34,2.7,3.83,-0.02,7.5,32.5,1,5,True,False,False,False
3.27,2.88,3.74,0.25,6.63,28.64,0,1,False,False,False,False
3.07,2.91,3.5,-0.01,5.35,28.62,1,19,False,False,True,False
3.27,2.88,3.74,0.25,6.23,27.51,1,17,False,False,False,False
3.58,2.6,4.14,0.0,6.97,34.23,0,5,False,True,False,False
3.27,2.88,3.74,0.25,5.56,29.57,0,0,False,False,False,False
3.27,2.88,3.74,0.25,5.26,28.78,0,14,False,False,False,False
2.9,3.04,3.59,-0.41,9.29,30.53,0,18,False,False,False,True
3.34,2.7,3.83,-0.02,5.45,25.84,1,12,True,False,False,False
3.07,2.91,3.5,-0.01,4.3,22.37,0,16,False,False,True,False
3.27,2.88,3.74,0.25,6.56,32.98,0,3,False,False,False,False
3.34,2.7,3.83,-0.02,6.97,34.17,0,15,True,False,False,False
3.34,2.7,3.83,-0.02,6.77,32.46,0,1,True,False,False,False
3.07,2.91,3.5,-0.01,8.39,28.48,0,8,False,False,True,False
2.9,3.04,3.59,-0.41,5.08,28.42,1,14,False,False,False,True
3.07,2.91,3.5,-0.01,4.4,26.3,0,6,False,False,True,False
3.58,2.6,4.14,0.0,5.75,29.7,0,12,False,True,False,False
3.07,2.91,3.5,-0.01,4.07,24.33,1,16,False,False,True,False
3.58,2.6,4.14,0.0,4.85,29.43,0,6,False,True,False,False
3.27,2.88,3.74,0.25,8.68,31.73,0,8,False,False,False,False
3.34,2.7,3.83,-0.02,5.71,24.65,1,4,True,False,False,False
3.34,2.7,3.83,-0.02,5.23,24.19,0,0,True,False,False,False
3.27,2.88,3.74,0.25,9.4,32.94,0,8,False,False,False,False
3.27,2.88,3.74,0.25,4.64,25.86,0,14,False,False,False,False
3.58,2.6,4.14,0.0,4.94,25.57,0,14,False,True,False,False
3.07,2.91,3.5,-0.01,9.1,36.41,1,18,False,False,True,False
3.27,2.88,3.74,0.25,5.94,28.99,1,9,False,False,False,False
3.58,2.6,4.14,0.0,4.29,22.48,0,11,False,True,False,False
3.07,2.91,3.5,-0.01,4.88,29.98,1,6,False,False,True,False
3.07,2.91,3.5,-0.01,10.92,29.49,0,18,False,False,True,False
3.58,2.6,4.14,0.0,8.48,32.5,1,15,False,True,False,False
3.34,2.7,3.83,-0.02,7.5,30.15,1,10,True,False,False,False
3.27,2.88,3.74,0.25,8.05,29.66,1,18,False,False,False,False
3.27,2.88,3.74,0.25,7.05,31.33,0,3,False,False,False,False
3.27,2.88,3.74,0.25,8.77,34.48,0,15,False,False,False,False
3.34,2.7,3.83,-0.02,10.36,37.43,1,18,True,False,False,False
3.58,2.6,4.14,0.0,6.74,26.29,1,7,False,True,False,False
3.07,2.91,3.5,-0.01,8.22,28.68,1,10,False,False,True,False
3.58,2.6,4.14,0.0,5.12,27.42,0,19,False,True,False,False
3.07,2.91,3.5,-0.01,3.95,23.29,1,16,False,False,True,False
2.9,3.04,3.59,-0.41,5.77,24.61,0,12,False,False,False,True
3.07,2.91,3.5,-0.01,5.9,29.08,1,12,False,False,True,False
3.07,2.91,3.5,-0.01,7.26,28.6,1,10,False,False,True,False
3.34,2.7,3.83,-0.02,5.61,21.42,0,9,True,False,False,False
3.27,2.88,3.74,0.25,5.68,28.2,1,0,False,False,False,False
3.34,2.7,3.83,-0.02,6.79,34.62,1,15,True,False,False,False
3.58,2.6,4.14,0.0,5.9,27.47,1,17,False,True,False,False
3.34,2.7,3.83,-0.02,7.62,28.84,1,5,True,False,False,False
3.58,2.6,4.14,0.0,8.24,36.62,0,3,False,True,False,False
3.07,2.91,3.5,-0.01,7.2,27.63,1,10,False,False,True,False
2.9,3.04,3.59,-0.41,7.53,30.79,0,3,False,False,False,True
2.9,3.04,3.59,-0.41,6.57,36.8,0,10,False,False,False,True
3.58,2.6,4.14,0.0,5.66,24.13,1,12,False,True,False,False
3.27,2.88,3.74,0.25,7.42,29.19,0,10,False,False,False,False
3.34,2.7,3.83,-0.02,7.71,34.43,1,5,True,False,False,False
3.58,2.6,4.14,0.0,6.36,23.16,0,4,False,True,False,False
3.27,2.88,3.74,0.25,6.84,32.77,0,5,False,False,False,False
3.27,2.88,3.74,0.25,5.38,33.78,0,12,False,False,False,False
3.07,2.91,3.5,-0.01,6.15,33.32,0,17,False,False,True,False
3.34,2.7,3.83,-0.02,7.66,35.49,1,3,True,False,False,False
3.58,2.6,4.14,0.0,10.47,36.01,0,18,False,True,False,False
3.34,2.7,3.83,-0.02,5.06,25.31,0,2,True,False,False,False
3.58,2.6,4.14,0.0,5.56,31.14,0,4,False,True,False,False
3.27,2.88,3.74,0.25,5.93,30.84,0,12,False,False,False,False
2.9,3.04,3.59,-0.41,4.57,28.95,1,6,False,False,False,True
3.34,2.7,3.83,-0.02,7.17,31.18,1,3,True,False,False,False
3.07,2.91,3.5,-0.01,7.52,31.4,0,1,False,False,True,False
3.07,2.91,3.5,-0.01,7.11,31.48,0,1,False,False,True,False
3.27,2.88,3.74,0.25,12.44,35.02,1,18,False,False,False,False
3.27,2.88,3.74,0.25,4.3,24.62,0,16,False,False,False,False
3.34,2.7,3.83,-0.02,3.93,25.03,1,16,True,False,False,False
3.07,2.91,3.5,-0.01,6.49,31.16,0,17,False,False,True,False
3.34,2.7,3.83,-0.02,5.07,26.61,0,4,True,False,False,False
3.07,2.91,3.5,-0.01,7.7,27.62,1,3,False,False,True,False
3.07,2.91,3.5,-0.01,9.38,33.17,1,5,False,False,True,False
3.58,2.6,4.14,0.0,4.77,26.73,0,2,False,True,False,False
3.27,2.88,3.74,0.25,10.24,34.25,1,18,False,False,False,False
2.9,3.04,3.59,-0.41,5.08,23.65,0,9,False,False,False,True
3.07,2.91,3.5,-0.01,4.96,25.34,1,6,False,False,True,False
3.58,2.6,4.14,0.0,5.13,28.76,0,14,False,True,False,False
3.07,2.91,3.5,-0.01,9.2,34.37,1,18,False,False,True,False
3.27,2.88,3.74,0.25,5.01,26.54,0,6,False,False,False,False
2.9,3.04,3.59,-0.41,5.44,26.08,1,0,False,False,False,True
3.27,2.88,3.74,0.25,5.51,29.11,1,14,False,False,False,False
3.34,2.7,3.83,-0.02,5.92,25.23,1,4,True,False,False,False
3.07,2.91,3.5,-0.01,5.4,28.32,1,19,False,False,True,False
3.27,2.88,3.74,0.25,3.59,23.89,0,16,False,False,False,False
2.9,3.04,3.59,-0.41,6.65,31.56,1,1,False,False,False,True
2.9,3.04,3.59,-0.41,5.41,29.5,0,14,False,False,False,True
3.58,2.6,4.14,0.0,8.53,33.89,1,18,False,True,False,False
3.34,2.7,3.83,-0.02,5.21,26.43,0,9,True,False,False,False
3.34,2.7,3.83,-0.02,7.63,31.87,0,15,True,False,False,False
3.07,2.91,3.5,-0.01,8.48,37.78,0,8,False,False,True,False
3.27,2.88,3.74,0.25,5.24,27.28,0,12,False,False,False,False
3.34,2.7,3.83,-0.02,6.03,29.67,0,4,True,False,False,False
3.07,2.91,3.5,-0.01,8.33,35.54,1,13,False,False,True,False
3.27,2.88,3.74,0.25,4.88,27.59,0,19,False,False,False,False
3.27,2.88,3.74,0.25,6.15,24.69,1,12,False,False,False,False
3.58,2.6,4.14,0.0,8.03,27.15,1,7,False,True,False,False
3.34,2.7,3.83,-0.02,5.18,25.52,0,4,True,False,False,False
3.27,2.88,3.74,0.25,8.6,31.53,0,18,False,False,False,False
3.34,2.7,3.83,-0.02,5.12,29.14,0,0,True,False,False,False
3.34,2.7,3.83,-0.02,4.44,22.78,0,2,True,False,False,False
3.27,2.88,3.74,0.25,10.01,29.69,1,18,False,False,False,False
3.07,2.91,3.5,-0.01,3.71,24.1,1,11,False,False,True,False
3.34,2.7,3.83,-0.02,5.29,29.57,1,6,True,False,False,False
3.34,2.7,3.83,-0.02,9.14,35.83,1,13,True,False,False,False
3.34,2.7,3.83,-0.02,3.75,22.06,0,16,True,False,False,False
3.34,2.7,3.83,-0.02,4.16,22.78,1,11,True,False,False,False
3.58,2.6,4.14,0.0,5.2,28.21,0,14,False,True,False,False
3.34,2.7,3.83,-0.02,8.85,34.2,0,13,True,False,False,False
3.07,2.91,3.5,-0.01,4.15,26.5,1,11,False,False,True,False
3.58,2.6,4.14,0.0,5.68,28.43,1,17,False,True,False,False
3.58,2.6,4.14,0.0,5.82,27.01,1,12,False,True,False,False
3.07,2.91,3.5,-0.01,5.41,26.94,1,0,False,False,True,False
2.9,3.04,3.59,-0.41,6.01,29.01,0,7,False,False,False,True
3.34,2.7,3.83,-0.02,5.33,30.89,1,4,True,False,False,False
3.58,2.6,4.14,0.0,6.11,31.51,0,17,False,True,False,False
3.34,2.7,3.83,-0.02,5.18,27.57,0,4,True,False,False,False
3.27,2.88,3.74,0.25,4.27,22.89,0,11,False,False,False,False
3.34,2.7,3.83,-0.02,4.18,26.39,1,16,True,False,False,False
3.58,2.6,4.14,0.0,5.12,29.26,0,0,False,True,False,False
2.9,3.04,3.59,-0.41,10.05,30.76,0,18,False,False,False,True
3.34,2.7,3.83,-0.02,4.94,22.58,0,2,True,False,False,False
2.9,3.04,3.59,-0.41,7.71,34.43,0,5,False,False,False,True
3.58,2.6,4.14,0.0,4.8,28.05,0,6,False,True,False,False
3.34,2.7,3.83,-0.02,4.2,24.25,0,2,True,False,False,False
2.9,3.04,3.59,-0.41,6.58,39.93,0,3,False,False,False,True
3.27,2.88,3.74,0.25,4.43,27.51,1,11,False,False,False,False
2.9,3.04,3.59,-0.41,6.91,27.48,1,10,False,False,False,True
3.07,2.91,3.5,-0.01,9.65,36.3,0,8,False,False,True,False
3.34,2.7,3.83,-0.02,5.49,28.86,1,0,True,False,False,False
2.9,3.04,3.59,-0.41,7.21,28.6,1,5,False,False,False,True
3.58,2.6,4.14,0.0,3.45,24.92,0,16,False,True,False,False
3.58,2.6,4.14,0.0,7.49,39.94,1,13,False,True,False,False
3.07,2.91,3.5,-0.01,7.36,29.1,1,10,False,False,True,False
3.07,2.91,3.5,-0.01,5.6,27.69,1,4,False,False,True,False
2.9,3.04,3.59,-0.41,5.53,26.39,1,12,False,False,False,True
2.9,3.04,3.59,-0.41,7.57,29.64,0,3,False,False,False,True
3.34,2.7,3.83,-0.02,4.2,29.86,1,14,True,False,False,False
3.34,2.7,3.83,-0.02,5.62,32.61,0,19,True,False,False,False
3.34,2.7,3.83,-0.02,7.79,33.12,1,15,True,False,False,False
3.58,2.6,4.14,0.0,7.35,28.39,0,3,False,True,False,False
3.58,2.6,4.14,0.0,5.67,28.6,1,9,False,True,False,False
3.34,2.7,3.83,-0.02,3.7,21.35,0,11,True,False,False,False
3.34,2.7,3.83,-0.02,7.84,28.05,1,13,True,False,False,False
3.07,2.91,3.5,-0.01,5.91,33.74,1,19,False,False,True,False
3.07,2.91,3.5,-0.01,6.13,27.25,0,4,False,False,True,False
3.34,2.7,3.83,-0.02,6.65,33.46,1,3,True,False,False,False
3.07,2.91,3.5,-0.01,7.05,31.85,0,3,False,False,True,False
2.9,3.04,3.59,-0.41,4.15,23.33,1,11,False,False,False,True
3.34,2.7,3.83,-0.02,5.53,28.73,1,9,True,False,False,False
3.07,2.91,3.5,-0.01,7.91,40.2,1,18,False,False,True,False
3.58,2.6,4.14,0.0,6.79,26.67,0,15,False,True,False,False
3.58,2.6,4.14,0.0,4.91,30.9,0,19,False,True,False,False
3.34,2.7,3.83,-0.02,7.42,30.21,1,10,True,False,False,False
3.27,2.88,3.74,0.25,8.31,31.54,0,10,False,False,False,False
3.34,2.7,3.83,-0.02,7.9,30.01,1,13,True,False,False,False
3.27,2.88,3.74,0.25,6.24,30.57,1,17,False,False,False,False
3.34,2.7,3.83,-0.02,4.72,29.24,1,9,True,False,False,False
3.07,2.91,3.5,-0.01,5.35,28.5,1,12,False,False,True,False
3.34,2.7,3.83,-0.02,6.45,27.89,1,17,True,False,False,False
3.58,2.6,4.14,0.0,5.77,25.84,1,12,False,True,False,False
2.9,3.04,3.59,-0.41,6.33,30.39,1,12,False,False,False,True
3.34,2.7,3.83,-0.02,7.74,28.99,0,5,True,False,False,False
3.34,2.7,3.83,-0.02,7.87,30.08,0,10,True,False,False,False
3.27,2.88,3.74,0.25,6.21,34.66,1,17,False,False,False,False
3.07,2.91,3.5,-0.01,5.3,27.88,0,6,False,False,True,False
3.58,2.6,4.14,0.0,6.15,26.43,0,17,False,True,False,False
3.58,2.6,4.14,0.0,4.83,25.15,0,0,False,True,False,False
3.34,2.7,3.83,-0.02,4.57,25.65,1,2,True,False,False,False
3.34,2.7,3.83,-0.02,5.1,24.64,0,2,True,False,False,False
3.27,2.88,3.74,0.25,10.96,39.99,0,18,False,False,False,False
2.9,3.04,3.59,-0.41,5.12,31.58,0,9,False,False,False,True
3.34,2.7,3.83,-0.02,6.83,33.33,1,3,True,False,False,False
3.58,2.6,4.14,0.0,8.71,39.97,1,18,False,True,False,False
3.34,2.7,3.83,-0.02,5.43,30.26,1,0,True,False,False,False
3.34,2.7,3.83,-0.02,3.71,26.2,0,16,True,False,False,False
3.34,2.7,3.83,-0.02,5.27,26.65,1,14,True,False,False,False
2.9,3.04,3.59,-0.41,6.51,32.62,1,3,False,False,False,True
3.07,2.91,3.5,-0.01,5.68,28.2,1,0,False,False,True,False
2.9,3.04,3.59,-0.41,6.19,32.14,1,17,False,False,False,True
3.27,2.88,3.74,0.25,8.3,23.3,0,13,False,False,False,False
3.58,2.6,4.14,0.0,4.29,21.92,0,2,False,True,False,False
2.9,3.04,3.59,-0.41,5.44,25.51,1,19,False,False,False,True
3.58,2.6,4.14,0.0,7.69,38.41,0,18,False,True,False,False
3.34,2.7,3.83,-0.02,6.53,25.94,1,12,True,False,False,False
2.9,3.04,3.59,-0.41,8.94,35.66,1,8,False,False,False,True
2.9,3.04,3.59,-0.41,5.27,27.3,1,9,False,False,False,True
2.9,3.04,3.59,-0.41,6.8,32.25,0,1,False,False,False,True
3.58,2.6,4.14,0.0,5.77,33.6,1,9,False,True,False,False
3.07,2.91,3.5,-0.01,7.0,29.21,0,10,False,False,True,False
3.07,2.91,3.5,-0.01,9.55,27.75,1,8,False,False,True,False
3.27,2.88,3.74,0.25,8.19,33.98,1,5,False,False,False,False
3.34,2.7,3.83,-0.02,5.91,29.78,1,7,True,False,False,False
3.27,2.88,3.74,0.25,4.38,28.83,1,6,False,False,False,False
3.34,2.7,3.83,-0.02,3.77,26.75,1,16,True,False,False,False
2.9,3.04,3.59,-0.41,6.89,35.43,0,10,False,False,False,True
3.27,2.88,3.74,0.25,4.58,25.65,1,14,False,False,False,False
3.07,2.91,3.5,-0.01,6.76,28.55,1,4,False,False,True,False
3.27,2.88,3.74,0.25,5.31,30.49,0,12,False,False,False,False
3.07,2.91,3.5,-0.01,6.46,27.79,1,1,False,False,True,False
3.27,2.88,3.74,0.25,4.83,27.75,0,2,False,False,False,False
3.07,2.91,3.5,-0.01,7.84,38.92,0,15,False,False,True,False
3.58,2.6,4.14,0.0,8.78,30.47,0,13,False,True,False,False
3.27,2.88,3.74,0.25,7.72,31.27,1,15,False,False,False,False
3.07,2.91,3.5,-0.01,6.89,33.42,1,10,False,False,True,False
3.07,2.91,3.5,-0.01,5.53,28.09,1,0,False,False,True,False
3.07,2.91,3.5,-0.01,9.22,31.96,1,13,False,False,True,False
2.9,3.04,3.59,-0.41,7.7,28.37,0,10,False,False,False,True
3.27,2.88,3.74,0.25,7.42,32.95,1,1,False,False,False,False
3.27,2.88,3.74,0.25,7.07,29.75,0,15,False,False,False,False
2.9,3.04,3.59,-0.41,8.05,31.13,1,1,False,False,False,True
3.07,2.91,3.5,-0.01,4.82,24.44,1,9,False,False,True,False
3.34,2.7,3.83,-0.02,8.16,30.87,1,8,True,False,False,False
3.58,2.6,4.14,0.0,8.33,31.35,1,3,False,True,False,False
3.07,2.91,3.5,-0.01,5.22,31.32,1,12,False,False,True,False
2.9,3.04,3.59,-0.41,8.15,28.13,0,15,False,False,False,True
3.58,2.6,4.14,0.0,8.8,28.27,1,13,False,True,False,False
3.34,2.7,3.83,-0.02,6.72,33.01,1,3,True,False,False,False
3.34,2.7,3.83,-0.02,5.27,28.37,0,0,True,False,False,False
2.9,3.04,3.59,-0.41,4.05,24.31,0,11,False,False,False,True
3.27,2.88,3.74,0.25,7.25,34.15,0,3,False,False,False,False
3.58,2.6,4.14,0.0,7.8,37.09,0,15,False,True,False,False
3.27,2.88,3.74,0.25,6.84,31.74,1,13,False,False,False,False
2.9,3.04,3.59,-0.41,7.64,23.07,1,1,False,False,False,True
2.9,3.04,3.59,-0.41,4.74,25.35,0,14,False,False,False,True
2.9,3.04,3.59,-0.41,4.22,26.21,0,19,False,False,False,True
2.9,3.04,3.59,-0.41,4.4,23.9,1,6,False,False,False,True
3.07,2.91,3.5,-0.01,7.27,29.38,1,12,False,False,True,False
3.07,2.91,3.5,-0.01,4.79,23.28,1,6,False,False,True,False
2.9,3.04,3.59,-0.41,4.15,23.25,1,14,False,False,False,True
2.9,3.04,3.59,-0.41,9.18,30.33,0,18,False,False,False,True
3.27,2.88,3.74,0.25,8.79,28.3,0,15,False,False,False,False
3.27,2.88,3.74,0.25,4.14,26.39,0,2,False,False,False,False
3.34,2.7,3.83,-0.02,8.57,29.63,0,5,True,False,False,False
3.07,2.91,3.5,-0.01,6.86,29.59,1,17,False,False,True,False
3.34,2.7,3.83,-0.02,8.6,31.53,0,18,True,False,False,False
2.9,3.04,3.59,-0.41,4.21,20.4,1,16,False,False,False,True
3.07,2.91,3.5,-0.01,6.12,32.25,0,7,False,False,True,False
3.07,2.91,3.5,-0.01,6.21,24.26,1,0,False,False,True,False
3.58,2.6,4.14,0.0,3.98,24.83,0,11,False,True,False,False
3.27,2.88,3.74,0.25,5.09,29.19,1,14,False,False,False,False
2.9,3.04,3.59,-0.41,8.28,28.73,1,15,False,False,False,True
3.07,2.91,3.5,-0.01,4.77,22.96,1,2,False,False,True,False
3.58,2.6,4.14,0.0,6.32,27.74,1,17,False,True,False,False
3.27,2.88,3.74,0.25,5.66,27.66,0,19,False,False,False,False
3.34,2.7,3.83,-0.02,7.81,32.09,1,15,True,False,False,False
3.34,2.7,3.83,-0.02,5.92,27.69,0,4,True,False,False,False
3.07,2.91,3.5,-0.01,7.38,34.04,1,5,False,False,True,False
3.58,2.6,4.14,0.0,8.02,27.61,0,3,False,True,False,False
3.07,2.91,3.5,-0.01,8.68,32.77,0,5,False,False,True,False
3.27,2.88,3.74,0.25,6.46,26.69,1,17,False,False,False,False
3.58,2.6,4.14,0.0,4.41,20.73,1,11,False,True,False,False
2.9,3.04,3.59,-0.41,4.75,27.41,0,19,False,False,False,True
2.9,3.04,3.59,-0.41,5.94,30.71,1,4,False,False,False,True
3.58,2.6,4.14,0.0,4.31,21.73,1,11,False,True,False,False
3.07,2.91,3.5,-0.01,6.04,29.16,1,9,False,False,True,False
3.34,2.7,3.83,-0.02,4.57,23.77,0,2,True,False,False,False
3.07,2.91,3.5,-0.01,6.93,32.01,0,1,False,False,True,False
3.58,2.6,4.14,0.0,5.09,28.62,0,0,False,True,False,False
2.9,3.04,3.59,-0.41,5.74,26.87,0,19,False,False,False,True
3.34,2.7,3.83,-0.02,5.47,23.24,1,6,True,False,False,False
3.34,2.7,3.83,-0.02,4.74,25.35,1,14,True,False,False,False
3.58,2.6,4.14,0.0,4.12,23.93,0,2,False,True,False,False
3.34,2.7,3.83,-0.02,5.91,29.78,0,7,True,False,False,False
3.07,2.91,3.5,-0.01,8.94,28.8,0,13,False,False,True,False
3.58,2.6,4.14,0.0,6.01,29.63,1,7,False,True,False,False
2.9,3.04,3.59,-0.41,8.13,33.95,0,13,False,False,False,True
3.34,2.7,3.83,-0.02,3.83,24.28,0,16,True,False,False,False
3.58,2.6,4.14,0.0,5.8,29.24,1,4,False,True,False,False
3.58,2.6,4.14,0.0,8.28,30.28,1,8,False,True,False,False
3.27,2.88,3.74,0.25,5.75,31.79,1,9,False,False,False,False
3.27,2.88,3.74,0.25,7.2,30.28,0,15,False,False,False,False
2.9,3.04,3.59,-0.41,4.66,22.64,1,2,False,False,False,True
3.34,2.7,3.83,-0.02,7.22,34.03,0,13,True,False,False,False
3.34,2.7,3.83,-0.02,6.85,29.39,0,5,True,False,False,False
3.34,2.7,3.83,-0.02,6.09,29.96,1,17,True,False,False,False
3.27,2.88,3.74,0.25,4.01,24.48,0,16,False,False,False,False
2.9,3.04,3.59,-0.41,7.86,31.64,1,15,False,False,False,True
3.07,2.91,3.5,-0.01,6.41,28.84,1,12,False,False,True,False
3.07,2.91,3.5,-0.01,5.51,28.62,1,9,False,False,True,False
2.9,3.04,3.59,-0.41,4.12,23.93,0,2,False,False,False,True
3.34,2.7,3.83,-0.02,5.07,26.61,0,4,True,False,False,False
3.34,2.7,3.83,-0.02,6.49,25.9,0,17,True,False,False,False
3.27,2.88,3.74,0.25,3.87,26.05,1,16,False,False,False,False
3.07,2.91,3.5,-0.01,11.35,37.49,1,8,False,False,True,False
3.27,2.88,3.74,0.25,7.62,30.9,0,3,False,False,False,False
3.07,2.91,3.5,-0.01,6.84,30.77,0,17,False,False,True,False
2.9,3.04,3.59,-0.41,4.67,25.79,1,6,False,False,False,True
3.27,2.88,3.74,0.25,9.95,35.36,0,18,False,False,False,False
3.58,2.6,4.14,0.0,7.49,37.64,0,15,False,True,False,False
3.58,2.6,4.14,0.0,5.35,30.56,1,19,False,True,False,False
3.27,2.88,3.74,0.25,7.67,35.86,1,15,False,False,False,False
2.9,3.04,3.59,-0.41,5.4,24.36,0,4,False,False,False,True
3.58,2.6,4.14,0.0,3.78,23.21,1,16,False,True,False,False
2.9,3.04,3.59,-0.41,5.25,25.59,0,19,False,False,False,True
3.27,2.88,3.74,0.25,8.52,34.76,1,18,False,False,False,False
3.27,2.88,3.74,0.25,9.46,29.11,0,13,False,False,False,False
3.27,2.88,3.74,0.25,3.9,24.26,0,11,False,False,False,False
3.34,2.7,3.83,-0.02,5.93,33.14,0,0,True,False,False,False
3.27,2.88,3.74,0.25,4.97,30.11,1,6,False,False,False,False
3.58,2.6,4.14,0.0,5.75,32.81,0,9,False,True,False,False
3.34,2.7,3.83,-0.02,3.87,26.05,0,16,True,False,False,False
3.07,2.91,3.5,-0.01,8.18,41.44,1,8,False,False,True,False
3.58,2.6,4.14,0.0,6.22,31.17,0,12,False,True,False,False
3.27,2.88,3.74,0.25,4.11,26.41,1,11,False,False,False,False
3.07,2.91,3.5,-0.01,5.21,30.64,1,4,False,False,True,False
3.07,2.91,3.5,-0.01,5.1,32.29,0,9,False,False,True,False
3.07,2.91,3.5,-0.01,9.65,32.14,1,8,False,False,True,False
3.58,2.6,4.14,0.0,8.92,31.99,1,13,False,True,False,False
3.34,2.7,3.83,-0.02,6.3,26.82,0,7,True,False,False,False
3.34,2.7,3.83,-0.02,4.85,24.92,1,19,True,False,False,False
3.07,2.91,3.5,-0.01,7.35,28.97,0,1,False,False,True,False
3.34,2.7,3.83,-0.02,6.21,24.52,0,4,True,False,False,False
2.9,3.04,3.59,-0.41,6.86,28.06,0,7,False,False,False,True
